"phone","province","city"
"861921414","辽宁","本溪"
"861921415","辽宁","丹东"
"861921416","辽宁","锦州"
"861921417","辽宁","营口"
"861921418","辽宁","阜新"
"861921419","辽宁","辽阳"
"861921420","辽宁","沈阳"
"861921421","辽宁","朝阳"
"861921422","辽宁","大连"
"861921423","辽宁","大连"
"861921424","辽宁","大连"
"861921425","辽宁","沈阳"
"861921426","辽宁","沈阳"
"861921427","辽宁","盘锦"
"861921428","辽宁","沈阳"
"861921429","辽宁","葫芦岛"
"861921430","吉林","长春"
"861921431","吉林","长春"
"861921432","吉林","吉林"
"861921433","吉林","延边"
"861921434","吉林","四平"
"861921435","吉林","通化"
"861921436","吉林","白城"
"861921437","吉林","辽源"
"861921438","吉林","松原"
"861921439","吉林","白山"
"861921440","广西","百色"
"861921441","广西","南宁"
"861921442","广西","南宁"
"861921443","广西","南宁"
"861921444","广西","南宁"
"861921445","广西","柳州"
"861921446","广西","桂林"
"861921447","广西","梧州"
"861921448","广西","玉林"
"861921449","广西","玉林"
"861921450","黑龙江","哈尔滨"
"861921451","黑龙江","哈尔滨"
"861921452","黑龙江","齐齐哈尔"
"861921453","黑龙江","牡丹江"
"861921454","黑龙江","佳木斯"
"861921455","黑龙江","绥化"
"861921456","黑龙江","黑河"
"861921457","黑龙江","牡丹江"
"861921458","黑龙江","伊春"
"861921459","黑龙江","大庆"
"861921460","黑龙江","哈尔滨"
"861921461","黑龙江","齐齐哈尔"
"861921462","黑龙江","齐齐哈尔"
"861921463","黑龙江","佳木斯"
"861921464","黑龙江","大庆"
"861921465","黑龙江","绥化"
"861921466","黑龙江","齐齐哈尔"
"861921467","黑龙江","鸡西"
"861921468","黑龙江","鹤岗"
"861921469","黑龙江","双鸭山"
"861921470","内蒙古","呼伦贝尔"
"861921471","内蒙古","呼和浩特"
"861921472","内蒙古","包头"
"861921473","内蒙古","包头"
"861921474","内蒙古","乌兰察布"
"861921475","内蒙古","通辽"
"861921476","内蒙古","赤峰"
"861921477","内蒙古","鄂尔多斯"
"861921478","内蒙古","包头"
"861921479","内蒙古","锡林郭勒"
"861921480","福建","福州"
"861921481","福建","泉州"
"861921482","福建","泉州"
"861921483","福建","泉州"
"861921484","福建","泉州"
"861921485","福建","泉州"
"861921486","福建","泉州"
"861921487","福建","宁德"
"861921488","福建","宁德"
"861921489","福建","南平"
"861921490","福建","莆田"
"861921491","福建","莆田"
"861921492","福建","漳州"
"861921493","福建","漳州"
"861921494","福建","漳州"
"861921495","福建","漳州"
"861921496","福建","龙岩"
"861921497","福建","三明"
"861921498","福建","三明"
"861921499","福建","南平"
"86192150","江苏","连云港"
"86192151","江苏","宿迁"
"86192152","江苏","泰州"
"861921530","山东","菏泽"
"861921531","山东","济南"
"861921532","山东","青岛"
"861921533","山东","淄博"
"861921534","山东","德州"
"861921535","山东","烟台"
"861921536","山东","潍坊"
"861921537","山东","济宁"
"861921538","山东","泰安"
"861921539","山东","临沂"
"861921540","山东","滨州"
"861921541","山东","威海"
"861921542","山东","日照"
"861921543","山东","滨州"
"861921544","山东","聊城"
"861921545","山东","德州"
"861921546","山东","东营"
"861921547","山东","潍坊"
"861921548","山东","泰安"
"861921549","山东","德州"
"861921550","安徽","滁州"
"861921551","安徽","合肥"
"861921552","安徽","蚌埠"
"861921553","安徽","芜湖"
"861921554","安徽","淮南"
"861921555","安徽","马鞍山"
"861921556","安徽","安庆"
"861921557","安徽","宿州"
"861921558","安徽","亳州"
"861921559","安徽","黄山"
"861921560","安徽","合肥"
"861921561","安徽","淮北"
"861921562","安徽","铜陵"
"861921563","安徽","宣城"
"861921564","安徽","六安"
"861921565","安徽","合肥"
"861921566","安徽","池州"
"861921567","安徽","亳州"
"861921568","安徽","六安"
"861921569","安徽","淮南"
"861921570","浙江","衢州"
"861921571","浙江","杭州"
"861921572","浙江","湖州"
"861921573","浙江","嘉兴"
"861921574","浙江","宁波"
"861921575","浙江","绍兴"
"861921576","浙江","台州"
"861921577","浙江","温州"
"861921578","浙江","丽水"
"861921579","浙江","金华"
"861921580","浙江","舟山"
"861921581","浙江","杭州"
"861921582","浙江","湖州"
"861921583","浙江","嘉兴"
"861921584","浙江","宁波"
"861921585","浙江","绍兴"
"861921586","浙江","台州"
"861921587","浙江","温州"
"861921588","浙江","金华"
"861921589","浙江","金华"
"861921590","福建","福州"
"861921591","福建","福州"
"861921592","福建","厦门"
"861921593","福建","宁德"
"861921594","福建","莆田"
"861921595","福建","泉州"
"861921596","福建","漳州"
"861921597","福建","龙岩"
"861921598","福建","三明"
"861921599","福建","南平"
"861921600","山东","烟台"
"861921601","山东","烟台"
"861921602","山东","烟台"
"861921603","山东","烟台"
"861921604","山东","烟台"
"861921605","山东","烟台"
"861921606","山东","烟台"
"861921607","山东","烟台"
"861921608","山东","潍坊"
"861921609","山东","潍坊"
"861921610","山东","潍坊"
"861921611","山东","潍坊"
"861921612","山东","潍坊"
"861921613","山东","潍坊"
"861921614","山东","潍坊"
"861921615","山东","潍坊"
"861921616","山东","潍坊"
"861921617","山东","泰安"
"861921618","山东","泰安"
"861921619","山东","泰安"
"861921620","山东","临沂"
"861921621","山东","临沂"
"861921622","山东","临沂"
"861921623","山东","临沂"
"861921624","山东","临沂"
"861921625","山东","临沂"
"861921626","山东","临沂"
"861921627","山东","临沂"
"861921628","山东","滨州"
"861921629","山东","滨州"
"861921630","山东","日照"
"861921631","山东","威海"
"861921632","山东","枣庄"
"861921633","山东","日照"
"861921634","山东","济南"
"861921635","山东","聊城"
"861921636","山东","聊城"
"861921637","山东","聊城"
"861921638","山东","聊城"
"861921639","山东","聊城"
"861921640","安徽","滁州"
"861921641","安徽","合肥"
"861921642","安徽","亳州"
"861921643","安徽","芜湖"
"861921644","安徽","六安"
"861921645","安徽","亳州"
"861921646","安徽","安庆"
"861921647","安徽","宿州"
"861921648","安徽","阜阳"
"861921649","安徽","宣城"
"861921650","湖南","岳阳"
"861921651","湖南","岳阳"
"861921652","湖南","岳阳"
"861921653","湖南","衡阳"
"861921654","湖南","衡阳"
"861921655","湖南","衡阳"
"861921656","湖南","衡阳"
"861921657","湖南","郴州"
"861921658","湖南","郴州"
"861921659","湖南","郴州"
"861921660","广东","汕尾"
"861921661","广东","汕尾"
"861921662","广东","清远"
"861921663","广东","揭阳"
"861921664","广东","江门"
"861921665","广东","江门"
"861921666","广东","广州"
"861921667","广东","茂名"
"861921668","广东","茂名"
"861921669","广东","茂名"
"861921670","广西","百色"
"861921671","广西","南宁"
"861921672","广西","南宁"
"861921673","广西","柳州"
"861921674","广西","柳州"
"861921675","广西","桂林"
"861921676","广西","梧州"
"861921677","广西","玉林"
"861921678","广西","玉林"
"861921679","广西","玉林"
"861921680","浙江","杭州"
"861921681","浙江","杭州"
"861921682","浙江","温州"
"861921683","浙江","嘉兴"
"861921684","浙江","温州"
"861921685","浙江","宁波"
"861921686","浙江","杭州"
"861921687","浙江","温州"
"861921688","浙江","温州"
"861921689","浙江","金华"
"861921690","福建","宁德"
"861921691","福建","福州"
"861921692","福建","泉州"
"861921693","福建","泉州"
"861921694","福建","泉州"
"861921695","福建","漳州"
"861921696","福建","漳州"
"861921697","福建","龙岩"
"861921698","福建","莆田"
"861921699","福建","南平"
"86192170","北京","北京"
"86192171","北京","北京"
"861921720","湖北","襄阳"
"861921721","湖北","孝感"
"861921722","湖北","孝感"
"861921723","湖北","随州"
"861921724","湖北","恩施"
"861921725","湖北","恩施"
"861921726","湖北","荆州"
"861921727","湖北","黄冈"
"861921728","湖北","仙桃/潜江/天门"
"861921729","湖北","十堰"
"861921730","湖南","岳阳"
"861921731","湖南","常德"
"861921732","湖南","常德"
"861921733","湖南","常德"
"861921734","湖南","长沙"
"861921735","湖南","益阳"
"861921736","湖南","益阳"
"861921737","湖南","益阳"
"861921738","湖南","娄底"
"861921739","湖南","娄底"
"861921740","湖南","娄底"
"861921741","湖南","邵阳"
"861921742","湖南","邵阳"
"861921743","湖南","邵阳"
"861921744","湖南","邵阳"
"861921745","湖南","湘西"
"861921746","湖南","湘西"
"861921747","湖南","张家界"
"861921748","湖南","张家界"
"861921749","湖南","永州"
"861921750","广东","江门"
"861921751","广东","韶关"
"861921752","广东","惠州"
"861921753","广东","梅州"
"861921754","广东","汕头"
"861921755","广东","深圳"
"861921756","广东","珠海"
"861921757","广东","佛山"
"861921758","广东","肇庆"
"861921759","广东","湛江"
"861921760","广东","中山"
"861921761","广东","中山"
"861921762","广东","河源"
"861921763","广东","清远"
"861921764","广东","清远"
"861921765","广东","佛山"
"861921766","广东","云浮"
"861921767","广东","佛山"
"861921768","广东","潮州"
"861921769","广东","东莞"
"861921770","广西","防城港"
"861921771","广西","南宁"
"861921772","广西","柳州"
"861921773","广西","桂林"
"861921774","广西","梧州"
"861921775","广西","玉林"
"861921776","广西","百色"
"861921777","广西","钦州"
"861921778","广西","河池"
"861921779","广西","北海"
"861921780","广西","防城港"
"861921781","广西","南宁"
"861921782","广西","柳州"
"861921783","广西","桂林"
"861921784","广西","梧州"
"861921785","广西","玉林"
"861921786","广西","百色"
"861921787","广西","钦州"
"861921788","广西","河池"
"861921789","广西","北海"
"861921790","江西","新余"
"861921791","江西","南昌"
"861921792","江西","九江"
"861921793","江西","上饶"
"861921794","江西","抚州"
"861921795","江西","宜春"
"861921796","江西","吉安"
"861921797","江西","赣州"
"861921798","江西","景德镇"
"861921799","江西","萍乡"
"86192180","山东","济南"
"861921810","四川","成都"
"861921811","四川","遂宁"
"861921812","四川","遂宁"
"861921813","四川","自贡"
"861921814","四川","绵阳"
"861921815","四川","绵阳"
"861921816","四川","绵阳"
"861921817","四川","南充"
"861921818","四川","达州"
"861921819","四川","达州"
"861921820","四川","达州"
"861921821","四川","广安"
"861921822","四川","南充"
"861921823","四川","南充"
"861921824","四川","南充"
"861921825","四川","遂宁"
"861921826","四川","广安"
"861921827","四川","巴中"
"861921828","四川","绵阳"
"861921829","四川","南充"
"861921830","四川","泸州"
"861921831","四川","宜宾"
"861921832","四川","内江"
"861921833","四川","乐山"
"861921834","四川","凉山"
"861921835","四川","雅安"
"861921836","四川","宜宾"
"861921837","四川","德阳"
"861921838","四川","德阳"
"861921839","四川","广元"
"861921840","四川","广元"
"861921841","四川","资阳"
"861921842","四川","乐山"
"861921843","四川","巴中"
"861921844","四川","德阳"
"861921845","四川","宜宾"
"861921846","四川","内江"
"861921847","四川","泸州"
"861921848","四川","遂宁"
"861921849","四川","自贡"
"861921850","贵州","贵阳"
"861921851","贵州","贵阳"
"861921852","贵州","遵义"
"861921853","贵州","安顺"
"861921854","贵州","黔南"
"861921855","贵州","黔东南"
"861921856","贵州","铜仁"
"861921857","贵州","毕节"
"861921858","贵州","六盘水"
"861921859","贵州","黔西南"
"861921860","贵州","毕节"
"861921861","贵州","贵阳"
"861921862","贵州","遵义"
"861921863","贵州","安顺"
"861921864","贵州","黔南"
"861921865","贵州","黔东南"
"861921866","贵州","铜仁"
"861921867","贵州","毕节"
"861921868","贵州","六盘水"
"861921869","贵州","黔西南"
"861921870","云南","昭通"
"861921871","云南","昆明"
"861921872","云南","大理"
"861921873","云南","红河"
"861921874","云南","曲靖"
"861921875","云南","保山"
"861921876","云南","文山"
"861921877","云南","玉溪"
"861921878","云南","楚雄"
"861921879","云南","普洱"
"861921880","云南","昭通"
"861921881","云南","楚雄"
"861921882","云南","大理"
"861921883","云南","临沧"
"861921884","云南","曲靖"
"861921885","云南","曲靖"
"861921886","云南","昆明"
"861921887","云南","昆明"
"861921888","云南","昆明"
"861921889","云南","丽江"
"86192189","海南","海口"
"861921900","浙江","湖州"
"861921901","浙江","杭州"
"861921902","浙江","金华"
"861921903","浙江","嘉兴"
"861921904","浙江","温州"
"861921905","浙江","宁波"
"861921906","浙江","宁波"
"861921907","浙江","湖州"
"861921908","浙江","宁波"
"861921909","浙江","金华"
"861921910","陕西","渭南"
"861921911","陕西","渭南"
"861921912","陕西","渭南"
"861921913","陕西","渭南"
"861921914","陕西","渭南"
"861921915","陕西","渭南"
"861921916","陕西","汉中"
"861921917","陕西","汉中"
"861921918","陕西","汉中"
"861921919","陕西","汉中"
"861921920","浙江","衢州"
"861921921","浙江","杭州"
"861921922","浙江","湖州"
"861921923","浙江","嘉兴"
"861921924","浙江","宁波"
"861921925","浙江","绍兴"
"861921926","浙江","台州"
"861921927","浙江","温州"
"861921928","浙江","杭州"
"861921929","浙江","舟山"
"861921930","甘肃","临夏"
"861921931","甘肃","兰州"
